whale_72820/w_1.jpg,1576.900142,904.506221,1365.133193,859.628675
whale_66711/w_100.jpg,1295.182656,378.408518,1239.898286,564.206000
whale_64496/w_1000.jpg,1610.819885,1062.820824,1630.145338,908.231037
whale_48490/w_1003.jpg,2179.418633,975.847428,2424.217306,784.536572
whale_70138/w_1004.jpg,3583.489531,1550.548355,3972.849452,1567.776670
whale_39689/w_1005.jpg,2570.107122,867.730864,2634.647168,564.420058
whale_47734/w_1006.jpg,1524.404495,1155.901323,1431.638586,1426.664470
whale_36648/w_1007.jpg,1500.477976,1142.128202,1382.295737,1061.868644
whale_19027/w_1011.jpg,1345.238464,1025.189078,1010.701773,742.436450
whale_34798/w_1012.jpg,2654.357548,1590.334005,2774.209511,1258.611155
whale_58362/w_1014.jpg,1007.075912,714.975912,789.255169,648.542986
whale_86527/w_1016.jpg,1507.955466,988.541578,1730.305285,1239.763745
whale_75455/w_1017.jpg,1141.188558,1131.249329,863.374165,1317.201202
whale_72235/w_1024.jpg,2615.876680,1606.085668,2347.241921,1521.175492
whale_82387/w_1026.jpg,1504.610843,1064.712039,1418.647627,1285.146153
whale_81768/w_1029.jpg,2156.096055,1649.416332,1978.771988,1295.805641
whale_58474/w_1031.jpg,1569.221223,1008.296217,1483.791070,914.536344
whale_82387/w_1033.jpg,1083.933271,568.942689,1383.404165,651.581125
whale_63541/w_1035.jpg,1364.821223,857.562180,1207.010834,825.354771
whale_61924/w_1037.jpg,1447.612113,1220.123425,1455.230511,1406.793037
whale_41776/w_1038.jpg,1661.880428,949.426345,1558.895521,820.209189
whale_26397/w_1039.jpg,1253.646242,1025.125426,999.674508,1034.193560
whale_82089/w_1040.jpg,1448.311347,1353.910581,1172.845198,1316.676337
whale_12074/w_1041.jpg,1614.607015,767.670820,1440.425032,974.630237
whale_24815/w_1043.jpg,1073.803542,975.499167,1590.150833,1034.321667
whale_48966/w_1044.jpg,1473.985122,900.317262,1408.439624,738.795622
whale_33961/w_1045.jpg,1667.000000,913.416667,1887.833333,907.166667
whale_16406/w_1046.jpg,1530.018853,872.062518,1803.457835,838.821243
whale_66205/w_1047.jpg,1465.757057,967.738883,1423.836983,1158.752070
whale_81818/w_1050.jpg,1463.505972,799.042069,1560.656958,548.274202
whale_40169/w_1051.jpg,1587.499492,1162.166856,1610.414874,1512.166940
whale_24815/w_1052.jpg,1316.562536,399.809391,1505.898631,592.969576
whale_08439/w_1053.jpg,1829.875610,1016.649122,1655.297686,1189.415018
whale_82064/w_1054.jpg,1055.820060,1500.086214,726.970348,1474.167069
whale_43326/w_1056.jpg,1224.913750,831.192500,1460.744583,819.855000
whale_36154/w_1057.jpg,1790.723829,1223.082752,1972.450648,1374.181456
whale_36437/w_1062.jpg,1789.883303,1079.316357,1636.577223,914.636614
whale_40169/w_1063.jpg,1221.775225,889.906230,1445.848690,717.681036
whale_52100/w_1064.jpg,1804.443781,1203.155934,1977.687341,1290.611142
whale_04480/w_1067.jpg,2220.859731,1088.876252,2580.734797,1172.363964
whale_90244/w_1068.jpg,2347.278958,1644.881250,2809.120208,1579.747500
whale_78372/w_1069.jpg,1652.973816,974.154574,1726.488605,1272.310887
whale_34798/w_107.jpg,1553.626028,701.978287,1326.275153,958.309071
whale_11242/w_1070.jpg,2981.572721,1497.598931,3008.175617,1900.465279
whale_12074/w_1073.jpg,1462.312320,635.666567,1621.961677,778.634747
whale_67036/w_1075.jpg,1201.468583,1069.356896,1207.419728,1438.399001
whale_98151/w_1079.jpg,2592.808798,1594.546196,2251.413594,1292.793135
whale_26212/w_1080.jpg,1455.485095,1508.594079,1436.078021,1647.864633
whale_68116/w_1081.jpg,1617.985147,957.722153,1583.701329,771.052192
whale_43045/w_1083.jpg,2348.419054,2390.634811,2238.673120,2890.067654
whale_15079/w_1084.jpg,1489.069904,852.972999,1320.748118,671.119525
whale_10005/w_1085.jpg,1293.183714,1160.659484,1497.147019,1071.856717
whale_23847/w_1087.jpg,2158.130217,1179.928732,2464.926180,1158.662450
whale_23525/w_1090.jpg,1689.375190,1199.023897,1706.658432,1450.878960
whale_09651/w_1091.jpg,1605.630520,1105.169163,1668.871622,1372.183530
whale_11555/w_1093.jpg,1436.444892,1307.593434,1353.294534,1540.900004
whale_90244/w_1095.jpg,1457.849397,915.778667,1203.413023,976.695040
whale_17604/w_1097.jpg,1326.171707,964.236111,1233.222048,844.519739
whale_38681/w_1104.jpg,1556.638514,930.770616,1711.866850,871.970865
whale_87155/w_1105.jpg,1342.107297,1070.741613,1335.091454,912.847786
whale_08017/w_1106.jpg,1241.065816,1379.029058,1632.159976,1506.103572
whale_74625/w_1107.jpg,3316.450710,1842.708742,2671.383532,1621.700230
whale_66711/w_1112.jpg,1561.690866,1058.810283,1526.605996,820.214896
whale_90820/w_1115.jpg,1502.543562,737.649754,1230.431162,724.042755
whale_38894/w_1117.jpg,1831.959375,1259.757500,2081.395833,1257.490000
whale_89615/w_1118.jpg,1504.448282,1123.573455,1731.795680,1173.561946
whale_40169/w_112.jpg,1562.753385,985.106783,1585.477977,904.129682
whale_43971/w_1120.jpg,1796.102424,1147.803161,1438.964443,1213.278037
whale_18845/w_1121.jpg,1748.626745,898.765385,1506.371791,1014.304645
whale_73666/w_1122.jpg,1445.039236,746.418050,1241.018717,668.387544
whale_83892/w_1124.jpg,1378.202709,755.406946,1076.425009,823.116218
whale_21873/w_1125.jpg,1654.300331,1637.996556,1712.799074,1979.996771
whale_85670/w_1129.jpg,1783.531590,1124.175616,1652.005469,1415.620192
whale_08637/w_1132.jpg,1075.126171,911.758248,1324.013783,1083.399157
whale_34798/w_1133.jpg,1434.070948,1227.749029,1290.555829,1500.039284
whale_81875/w_1136.jpg,2929.883455,1488.034703,2450.644830,1729.109976
whale_41921/w_1137.jpg,1838.286458,875.670000,2187.497500,900.612500
whale_34656/w_1139.jpg,1314.394683,1180.525872,1042.282050,1198.663873
whale_39915/w_1143.jpg,1641.323190,740.769654,1550.596375,438.909617
whale_90377/w_1145.jpg,1111.517838,909.527797,1335.273763,1090.470664
whale_28892/w_1149.jpg,1706.500443,846.357821,1491.894575,1049.337181
whale_73136/w_1150.jpg,1350.125883,1062.378198,1173.778479,921.349531
whale_14270/w_1151.jpg,1745.436250,887.262500,2029.594583,933.711458
whale_58362/w_1154.jpg,1199.991313,849.539194,1459.349536,736.552472
whale_04435/w_1156.jpg,1158.248839,929.332521,1155.124758,845.999153
whale_52749/w_1157.jpg,1294.695088,889.392460,1521.880027,1215.076628
whale_48633/w_1159.jpg,1548.642658,832.303843,1339.302199,809.757930
whale_86377/w_116.jpg,2683.454932,1816.825681,2468.964033,2092.680205
whale_22297/w_1160.jpg,2623.546291,1867.936112,2812.812383,2129.584700
whale_41921/w_1162.jpg,2608.145053,1024.080421,3257.557939,1227.634431
whale_05661/w_1163.jpg,1505.543565,900.915914,1510.808299,760.565972
whale_27820/w_1164.jpg,1096.666216,1196.513891,882.763023,968.120043
whale_55861/w_1166.jpg,1573.144172,2021.238622,820.616489,1857.267619
whale_08324/w_1170.jpg,1525.375923,1253.180559,1361.743841,1390.433562
whale_40169/w_1172.jpg,1603.119195,699.515345,1837.049605,607.000853
whale_88756/w_1175.jpg,1194.842656,549.087702,888.826009,546.353162
